CardID,Responded
C0105184942,T
C0105185105,F
C0105185514,F
C0105185625,F
C0105185675,F
C0105185898,F
C0105186254,F
C0105186860,F
C0105187011,T
C0105187426,F
C0105187447,F
C0105188125,F
C0105188203,F
C0105188563,F
C0105188657,F
C0105188666,F
C0105188709,F
C0105188740,F
C0105188771,F
C0105188924,F
C0105188929,F
C0105188999,F
C0105189029,F
C0105189583,F
C0105189925,F
C0105189981,F
C0105190037,F
C0105190523,F
C0105190615,F
C0105190665,F
C0105190720,F
C0105190726,F
C0105190794,T
C0105190935,F
C0105191005,F
C0105191235,F
C0105191282,F
C0105191431,F
C0105191504,F
C0105191588,F
C0105191745,F
C0105192369,F
C0105192536,F
C0105192705,F
C0105193314,F
C0105193607,F
C0105193623,F
C0105193752,F
C0105193947,F
C0105194475,F
C0105194480,F
C0105194598,F
C0105194759,F
C0105194838,F
C0105195117,F
C0105195738,F
C0105195899,F
C0105195963,F
C0105196216,F
C0105196410,T
C0105196521,F
C0105196662,F
C0105196692,F
C0105196813,F
C0105196873,F
C0105197089,F
C0105197230,T
C0105197913,F
C0105197945,F
C0105198445,F
C0105198635,F
C0105198982,F
C0105199262,F
C0105199426,F
C0105199527,F
C0105199615,F
C0105199796,F
C0105200124,F
C0105200125,F
C0105200210,F
C0105200375,T
C0105200534,F
C0105200729,F
C0105200861,F
C0105200978,F
C0105201038,F
C0105201224,F
C0105201483,F
C0105201547,F
C0105202087,F
C0105202222,F
C0105202272,F
C0105202487,F
C0105202860,F
C0105203088,F
C0105203636,F
C0105203818,F
C0105204000,F
C0105204009,T
C0105204024,F
C0105204208,F
C0105204348,F
C0105204504,F
C0105205052,F
C0105205135,F
C0105205451,F
C0105205543,F
C0105205636,F
C0105205730,F
C0105206048,F
C0105206109,F
C0105206181,F
C0105206827,F
C0105207054,F
C0105207072,F
C0105207121,F
C0105207174,F
C0105207536,F
C0105207580,F
C0105208021,F
C0105208172,F
C0105208264,F
C0105208314,F
C0105208350,F
C0105208422,F
C0105208771,F
C0105208889,F
C0105209231,F
C0105209315,F
C0105209479,F
C0105209644,T
C0105210163,F
C0105210531,F
C0105210913,F
C0105211019,F
C0105211257,F
C0105211378,T
C0105211427,F
C0105211794,F
C0105212002,F
C0105212188,T
C0105212760,F
C0105212878,F
C0105213654,F
C0105213710,T
C0105213835,F
C0105213965,T
C0105214222,F
C0105214452,F
C0105214786,F
C0105214802,F
C0105215280,F
C0105215617,F
C0105216233,F
C0105216799,F
C0105217292,F
C0105217467,F
C0105218486,F
C0105218502,F
C0105218529,F
C0105218740,F
C0105218759,F
C0105218795,F
C0105218926,T
C0105219007,F
C0105219048,F
C0105219164,F
C0105219414,F
C0105219417,F
C0105219479,F
C0105219808,F
C0105220372,F
C0105220908,F
C0105221174,T
C0105221563,F
C0105221646,F
C0105221717,F
C0105222294,F
C0105222725,F
C0105223108,F
C0105223201,F
C0105223231,F
C0105223302,F
C0105223682,F
C0105223806,F
C0105223971,F
C0105224093,F
C0105224119,F
C0105224190,F
C0105224390,F
C0105224774,F
C0105224927,F
C0105225124,F
C0105225446,F
C0105225756,F
C0105226057,T
C0105226154,F
C0105226460,T
C0105226744,F
C0105226802,F
C0105227480,T
C0105227533,F
C0105227636,F
C0105228067,F
C0105228553,F
C0105228711,F
C0105228860,F
C0105228940,F
C0105229522,F
C0105229975,F
C0105230174,F
C0105230228,F
C0105230782,F
C0105230821,F
C0105231147,T
C0105231741,F
C0105231812,F
C0105231950,F
C0105232048,F
C0105232250,F
C0105232279,F
C0105232441,F
C0105232596,F
C0105232600,F
C0105233025,F
C0105233059,F
C0105233399,F
C0105233707,F
C0105233864,F
C0105233923,T
C0105233974,F
C0105234217,F
C0105234248,T
C0105234611,F
C0105234661,F
C0105234755,T
C0105235434,F
C0105235651,F
C0105235836,F
C0105236118,F
C0105237884,F
C0105238029,F
C0105238531,F
C0105238908,F
C0105239088,F
C0105239245,F
C0105239581,F
C0105239884,F
C0105240117,F
C0105240690,F
C0105240780,F
C0105241465,F
C0105241528,F
C0105241572,F
C0105241784,F
C0105242325,F
C0105242745,T
C0105243291,F
C0105243553,F
C0105243743,F
C0105243768,F
C0105243895,F
C0105243931,F
C0105243954,F
C0105244095,F
C0105244438,F
C0105244571,F
C0105244804,F
C0105244889,F
C0105245056,F
C0105245177,F
C0105245337,F
C0105245395,F
C0105245419,F
C0105245505,F
C0105246084,F
C0105246297,F
C0105246803,F
C0105246823,F
C0105247215,F
C0105247637,F
C0105247966,F
C0105248133,F
C0105248744,F
C0105248856,F
C0105249218,F
C0105249327,T
C0105249883,F
C0105250286,T
C0105250734,F
C0105250922,F
C0105251002,F
C0105251475,F
C0105251527,F
C0105251559,F
C0105251678,F
C0105251880,T
C0105251968,F
C0105252134,F
C0105252266,F
C0105252392,F
C0105252545,F
C0105252593,T
C0105252702,F
C0105252957,F
C0105253300,F
C0105253939,F
C0105254298,F
C0105254360,F
C0105254594,F
C0105254676,F
C0105254836,T
C0105255033,F
C0105255683,F
C0105256340,F
C0105256473,F
C0105256486,F
C0105256578,F
C0105257196,F
C0105257533,F
C0105257787,F
C0105258071,F
C0105258169,F
C0105258364,F
C0105258442,F
C0105258945,F
C0105258947,F
C0105259167,F
C0105259267,F
C0105259702,F
C0105260445,F
C0105260550,F
C0105260682,F
C0105260906,F
C0105261187,F
C0105261231,F
C0105262100,F
C0105262403,F
C0105262620,F
C0105262727,F
C0105262832,F
C0105263076,F
C0105263235,T
C0105263584,F
C0105263723,F
C0105263766,F
C0105263916,F
C0105264052,F
C0105264218,F
C0105264342,F
C0105264701,F
C0105264780,F
C0105264849,F
C0105265491,F
C0105266487,F
C0105267140,F
C0105267219,F
C0105267663,F
C0105268234,F
C0105268854,F
C0105269097,F
C0105269478,F
C0105269487,F
C0105269582,F
C0105269777,F
C0105269889,F
C0105270039,F
C0105270105,F
C0105270311,F
C0105270422,F
C0105270623,F
C0105270654,F
C0105270695,F
C0105270823,F
C0105270928,F
C0105271167,F
C0105271433,F
C0105271495,F
C0105271909,F
C0105271923,F
C0105272140,F
C0105272542,F
C0105272900,F
C0105273097,F
C0105273129,F
C0105273153,F
C0105273246,F
C0105273394,F
C0105273568,T
C0105274163,F
C0105274488,F
C0105274566,F
C0105274653,F
C0105275000,F
C0105275011,F
C0105275369,T
C0105275413,T
C0105275638,F
C0105275879,F
C0105276533,F
C0105276575,F
C0105276582,F
C0105276689,F
C0105277007,F
C0105277074,F
C0105277168,T
C0105277882,F
C0105278013,F
C0105278337,F
C0105278443,T
C0105279002,F
C0105279486,F
C0105279566,T
C0105279710,F
C0105279953,F
C0105280201,F
C0105280358,F
C0105280683,F
C0105281414,F
C0105281647,F
C0105281925,T
C0105282013,F
C0105282054,F
C0105282257,F
C0105282418,F
C0105282498,T
C0105282606,F
C0105282749,F
C0105283294,F
C0105283325,F
C0105283371,F
C0105283450,F
C0105283577,F
C0105283767,F
C0105284609,F
C0105285085,F
C0105285192,F
C0105285395,F
C0105285713,F
C0105285904,F
C0105286180,F
C0105286183,F
C0105286950,F
C0105286989,F
C0105287422,F
C0105287653,F
C0105287695,F
C0105287760,F
C0105287835,F
C0105288066,F
C0105288292,F
C0105288461,F
C0105288780,F
C0105288931,F
C0105289680,F
C0105289761,F
C0105290219,F
C0105290438,F
C0105290541,F
C0105290571,F
C0105290852,F
C0105291124,F
C0105291335,F
C0105291676,F
C0105291857,F
C0105292733,T
C0105293592,F
C0105294399,F
C0105294610,F
C0105294810,F
C0105294912,T
C0105295021,F
C0105295157,F
C0105296203,F
C0105296496,F
C0105297033,F
C0105297193,F
C0105297502,F
C0105297550,F
C0105297642,T
C0105297951,F
C0105298023,F
C0105298735,F
C0105298752,F
C0105298804,F
C0105299051,F
C0105299585,F
C0105299890,F
C0105300075,F
C0105300143,F
C0105300453,F
C0105300530,F
C0105300650,F
C0105300666,F
C0105300781,F
C0105301168,F
C0105301242,F
C0105301359,F
C0105301508,F
C0105301518,T
C0105302016,F
C0105302106,F
C0105302466,F
C0105302498,F
C0105302511,F
C0105302843,F
C0105303035,F
C0105303116,F
C0105303345,F
C0105303576,F
C0105303654,F
C0105304272,F
C0105304662,F
C0105304781,F
C0105304876,F
C0105305070,F
C0105305149,F
C0105305203,F
C0105305344,F
C0105305428,F
C0105305651,F
C0105305920,F
C0105306252,F
C0105306320,F
C0105306449,F
C0105306792,F
C0105306824,F
C0105306948,F
C0105307064,F
C0105307386,F
C0105307570,F
C0105308018,F
C0105308063,F
C0105308151,F
C0105308437,F
C0105308594,F
C0105309196,F
C0105309530,F
C0105309826,F
C0105310251,F
C0105310320,F
C0105310800,F
C0105311386,F
C0105311396,F
C0105311757,F
C0105312432,F
C0105313035,F
C0105313114,F
C0105313451,T
C0105313544,F
C0105313612,F
C0105313851,F
C0105314085,F
C0105314212,F
C0105314291,F
C0105314819,F
C0105315074,F
C0105315253,F
C0105315359,F
C0105315544,F
C0105315596,T
C0105315872,F
C0105316007,F
C0105316087,F
C0105316458,F
C0105316504,F
C0105316588,F
C0105316748,T
C0105316892,F
C0105317116,F
C0105317563,F
C0105317784,F
C0105317857,F
C0105317957,F
C0105317962,T
C0105318135,F
C0105318217,F
C0105318627,F
C0105319403,F
C0105319512,F
C0105320180,F
C0105320525,F
C0105322159,F
C0105322698,F
C0105323190,F
C0105323290,F
C0105323705,F
C0105323751,T
C0105324012,F
C0105324159,F
C0105324451,F
C0105324834,F
C0105325022,F
C0105325386,F
C0105325492,F
C0105325987,F
C0105326459,F
C0105326528,F
C0105327303,F
C0105327463,F
C0105327518,F
C0105327707,F
C0105327943,F
C0105328170,F
C0105328544,F
C0105328800,F
C0105329449,F
C0105329656,F
C0105329961,T
C0105330099,F
C0105330622,T
C0105330638,F
C0105331012,T
C0105331219,F
C0105331358,F
C0105331599,F
C0105331944,F
C0105332330,F
C0105332726,F
C0105332900,F
C0105333071,F
C0105333205,F
C0105333402,F
C0105333666,T
C0105334313,F
C0105334475,F
C0105334544,F
C0105334649,F
C0105334851,F
C0105334926,F
C0105335179,F
C0105335516,F
C0105335725,F
C0105335782,F
C0105336204,F
C0105336989,F
C0105338577,F
C0105338822,F
C0105339114,F
C0105339273,F
C0105339315,F
C0105339428,F
C0105339487,F
C0105339653,F
C0105339829,F
C0105339851,F
C0105340006,F
C0105340558,F
C0105340703,F
C0105340721,F
C0105341687,F
C0105341816,T
C0105341901,F
C0105342049,T
C0105342079,F
C0105342214,F
C0105342617,F
C0105342980,F
C0105343150,F
C0105343174,T
C0105343442,F
C0105343700,F
C0105343958,T
C0105344264,F
C0105344421,F
C0105344599,T
C0105345516,T
C0105345525,T
C0105345900,F
C0105346388,T
C0105346550,F
C0105346687,F
C0105346779,F
C0105347300,T
C0105347344,T
C0105347717,F
C0105348307,F
C0105348816,F
C0105349020,F
C0105349325,F
C0105350015,F
C0105350175,F
C0105350204,F
C0105350494,F
C0105350639,F
C0105350875,F
C0105350984,F
C0105350989,F
C0105351244,F
C0105351416,F
C0105351542,T
C0105352118,F
C0105352204,F
C0105352373,F
C0105352877,F
C0105352993,F
C0105353147,F
C0105353273,F
C0105353328,F
C0105354147,F
C0105354661,F
C0105354728,F
C0105354746,F
C0105354782,F
C0105354911,F
C0105355157,F
C0105355182,F
C0105355282,F
C0105355342,F
C0105355546,F
C0105355562,F
C0105355999,F
C0105356683,F
C0105357000,F
C0105357505,F
C0105358022,F
C0105358326,F
C0105358551,F
C0105358664,F
C0105358680,F
C0105358729,T
C0105358894,F
C0105359102,F
C0105359962,F
C0105360493,F
C0105360706,F
C0105361016,F
C0105361261,F
C0105361812,F
C0105362001,T
C0105362035,F
C0105362067,F
C0105362236,F
C0105362668,F
C0105362849,F
C0105363175,F
C0105363227,F
C0105363348,F
C0105365201,T
C0105365325,F
C0105365521,F
C0105365743,F
C0105365859,F
C0105366441,F
C0105366901,F
C0105367354,F
C0105367388,F
C0105367636,F
C0105367787,F
C0105368098,F
C0105368220,T
C0105368228,F
C0105368455,F
C0105368628,F
C0105368720,F
C0105368914,F
C0105369180,F
C0105369205,F
C0105369638,F
C0105369792,F
C0105370459,T
C0105370653,F
C0105370752,F
C0105371407,F
C0105371572,F
C0105371736,F
C0105371808,F
C0105371916,F
C0105372539,T
C0105372620,T
C0105374120,T
C0105374264,F
C0105374414,F
C0105374580,T
C0105374693,T
C0105374761,T
C0105374874,F
C0105375196,F
C0105375675,F
C0105375817,F
C0105375820,F
C0105375876,T
C0105376216,T
C0105376327,F
C0105376364,F
C0105377592,F
C0105378250,F
C0105378330,F
C0105378387,F
C0105378395,F
C0105378546,F
C0105378661,F
C0105378936,F
C0105379125,F
C0105379184,F
C0105379347,F
C0105379865,T
C0105379965,F
C0105380188,F
C0105380244,F
C0105380333,F
C0105380554,F
C0105380692,F
C0105380756,F
C0105381755,F
C0105381801,F
C0105381869,F
C0105382691,F
C0105382719,F
C0105383024,F
C0105383200,F
C0105383265,F
C0105383357,F
C0105383747,F
C0105383935,F
C0105384684,F
C0105385634,F
C0105385839,F
C0105386828,F
C0105387135,F
C0105387225,F
C0105387349,F
C0105387457,F
C0105387779,F
C0105388378,F
C0105388640,F
C0105388809,F
C0105389354,F
C0105389434,T
C0105389498,F
C0105389628,F
C0105390201,F
C0105390426,F
C0105390554,F
C0105390955,F
C0105391167,F
C0105391223,F
C0105391415,F
C0105391483,T
C0105391579,F
C0105391769,F
C0105391858,F
C0105392128,F
C0105392410,F
C0105392447,F
C0105392830,F
C0105392883,F
C0105393040,F
C0105393217,F
C0105393249,F
C0105393360,F
C0105393392,F
C0105393692,F
C0105393733,F
C0105393931,F
C0105394280,F
C0105394335,F
C0105394464,F
C0105395343,F
C0105395784,F
C0105396076,F
C0105396208,F
C0105396428,F
C0105396898,F
C0105396995,F
C0105397085,F
C0105397264,F
C0105397913,F
C0105398022,F
C0105398367,F
C0105398565,F
C0105398794,T
C0105398829,F
C0105398971,F
C0105398998,F
C0105399575,F
C0105399738,T
C0105399820,F
C0105400205,T
C0105400310,T
C0105400457,F
C0105400934,F
C0105400971,F
C0105401368,F
C0105401716,F
C0105401927,F
C0105402032,F
C0105402206,F
C0105402378,F
C0105402456,F
C0105402458,F
C0105402514,F
C0105402627,F
C0105402800,F
C0105403130,F
C0105403252,F
C0105403682,F
C0105403928,F
C0105403978,F
C0105404353,F
C0105404718,F
C0105404721,F
C0105404752,T
C0105405514,F
C0105405773,F
C0105406102,F
C0105406314,F
C0105406407,F
C0105406446,F
C0105406526,F
C0105406690,F
C0105406696,F
C0105406896,F
C0105407013,F
C0105407057,F
C0105407800,F
C0105408270,F
C0105408489,F
C0105408719,F
C0105408755,F
C0105408771,F
C0105408880,F
C0105408969,F
C0105409275,F
C0105410038,F
C0105410611,F
C0105410704,F
C0105410878,F
C0105411141,F
C0105411228,F
C0105411245,F
C0105411285,F
C0105411357,F
C0105411504,T
C0105411674,F
C0105412167,F
C0105412559,F
C0105412837,F
C0105412870,F
C0105413190,F
C0105413315,F
C0105413405,F
C0105413437,F
C0105413815,F
C0105413969,T
C0105414000,F
C0105414186,F
C0105414358,F
C0105414560,F
C0105414582,T
C0105414596,F
C0105414745,F
C0105414844,F
C0105414903,F
C0105415288,T
C0105415346,F
C0105415531,F
C0105415978,F
C0105416217,F
C0105416270,F
C0105416361,F
C0105416834,F
C0105416911,F
C0105416922,F
C0105417315,F
C0105417380,F
C0105417464,F
C0105417529,F
C0105418015,F
C0105418100,F
C0105418125,F
C0105418234,F
C0105418703,F
C0105419113,F
C0105419614,F
C0105419959,F
C0105420249,F
C0105420284,F
C0105420504,F
C0105420577,F
C0105420642,F
C0105421029,F
C0105421666,F
C0105422008,F
C0105422192,F
C0105422633,F
C0105422948,F
C0105422969,F
C0105422998,F
C0105423554,F
C0105423736,F
C0105424467,F
C0105424644,F
C0105424722,F
C0105424876,F
C0105425039,F
C0105425097,F
C0105425563,F
C0105425607,F
C0105425693,F
C0105425724,F
C0105426258,T
C0105426457,F
C0105426554,F
C0105426605,F
C0105426705,T
C0105427146,F
C0105427260,F
C0105427340,F
C0105427531,T
C0105427535,F
C0105427689,F
C0105428069,T
C0105428158,F
C0105428234,F
C0105428621,F
C0105429018,F
C0105429035,F
C0105429156,F
C0105429184,F
C0105429310,F
C0105429456,F
C0105430417,F
C0105431619,F
C0105431983,F
C0105432036,F
C0105432252,F
C0105432296,F
C0105432711,F
C0105432810,F
C0105432901,F
C0105433056,F
C0105433317,F
C0105433417,F
C0105433537,F
C0105433906,F
C0105434195,F
C0105434543,F
C0105434595,F
C0105434881,T
C0105435051,F
C0105435123,F
C0105435832,F
C0105435970,T
C0105436710,T
C0105436768,F
C0105437117,F
C0105437246,F
C0105437520,F
C0105437740,F
C0105438353,F
C0105438848,F
C0105438971,F
C0105439175,F
C0105439490,F
C0105439760,F
C0105440068,F
C0105440168,F
C0105440440,F
C0105441001,F
C0105441696,F
C0105441893,F
C0105442144,F
C0105442583,F
C0105442745,F
C0105442970,T
C0105443960,F
C0105444827,F
C0105445015,F
C0105445043,F
C0105445141,F
C0105445743,F
C0105445862,F
C0105445961,F
C0105446239,F
C0105446363,F
C0105446684,F
C0105446793,F
C0105446831,F
C0105447741,F
C0105447819,F
C0105448962,F
C0105449105,F
C0105449308,T
C0105449452,F
C0105449683,F
C0105449786,F
C0105450090,F
C0105450099,F
C0105450250,F
C0105450263,F
C0105450431,F
C0105450548,F
C0105451668,F
C0105451867,F
C0105452012,F
C0105452196,F
C0105452304,F
C0105452997,F
C0105453253,F
C0105453505,F
C0105453812,F
C0105453875,F
C0105453925,F
C0105454528,F
C0105454750,F
C0105455042,F
C0105455172,F
C0105455494,F
C0105455583,F
C0105455716,F
C0105456330,F
C0105456383,F
C0105456653,T
C0105456785,F
C0105456941,T
C0105457045,F
C0105457261,F
C0105457886,F
C0105457967,F
C0105458157,F
C0105458245,F
C0105458380,F
C0105458644,F
C0105458757,F
C0105459262,F
C0105459398,F
C0105459459,F
C0105459634,F
C0105459979,F
C0105460282,F
C0105460334,F
C0105460366,F
C0105460555,F
C0105460599,F
C0105460775,F
C0105461052,F
C0105461119,F
C0105461369,F
C0105461433,F
C0105461532,F
C0105461613,F
C0105461716,F
C0105461797,T
C0105462046,F
C0105462220,F
C0105462616,F
C0105462700,F
C0105463312,F
C0105463352,F
C0105463648,T
C0105463722,F
C0105463947,F
C0105464027,F
C0105464873,F
C0105465060,F
C0105465201,F
C0105465758,F
C0105466009,F
C0105466038,T
C0105466112,F
C0105466133,F
C0105466369,T
C0105466646,F
C0105466821,F
C0105467420,F
C0105467861,F
C0105468279,F
C0105468430,F
C0105468447,F
C0105468592,F
C0105468615,F
C0105468653,F
C0105469167,F
C0105469323,F
C0105469829,F
C0105470213,F
C0105470531,F
C0105470532,F
C0105470623,F
C0105470712,F
C0105470866,T
C0105471308,F
C0105471694,F
C0105471923,F
C0105472117,F
C0105472218,F
C0105472457,F
C0105472750,F
C0105472856,F
C0105472866,F
C0105472958,F
C0105473016,F
C0105473699,F
C0105474040,F
C0105474178,F
C0105474193,F
C0105474312,F
C0105475117,F
C0105475146,F
C0105475308,F
C0105476019,T
C0105476066,F
C0105476352,F
C0105476483,F
C0105476500,F
C0105476797,F
C0105477409,F
C0105477542,T
C0105477598,F
C0105477967,F
C0105478071,F
C0105478425,F
C0105478770,F
C0105478839,F
C0105479107,F
C0105479152,F
C0105479439,F
C0105479750,F
C0105479794,F
C0105480167,T
C0105480661,F
C0105480762,F
C0105480964,F
C0105481112,F
C0105481225,F
C0105481327,F
C0105481611,F
C0105481868,F
C0105481926,F
C0105482334,F
C0105482499,F
C0105482694,F
C0105482788,F
C0105483077,F
C0105483124,F
C0105483278,F
C0105483440,F
C0105483441,F
C0105483606,F
C0105483887,F
C0105483917,F
C0105484143,F
C0105484518,F
C0105485045,F
C0105485263,F
C0105485371,F
C0105485624,F
C0105485681,F
C0105485923,F
C0105486264,F
C0105486728,F
C0105487154,F
C0105487185,F
C0105487206,F
C0105487731,F
C0105487734,F
C0105487807,F
C0105487863,F
C0105487870,F
C0105488210,F
C0105488283,F
C0105488963,F
C0105488974,F
C0105489354,F
C0105489421,F
C0105489611,F
C0105489662,F
C0105489709,F
C0105489724,F
C0105489915,F
C0105490250,F
C0105490322,F
C0105490447,T
C0105490500,F
C0105490876,F
C0105490992,F
C0105491145,F
C0105492211,F
C0105492933,F
C0105493241,F
C0105493516,F
C0105493766,F
C0105493980,F
C0105494050,F
C0105494129,T
C0105494362,F
C0105494526,F
C0105494604,F
C0105495052,F
C0105495353,F
C0105495445,F
C0105495702,T
C0105495747,F
C0105496125,F
C0105496382,F
C0105496392,T
C0105496452,F
C0105496624,F
C0105496737,F
C0105497005,F
C0105497083,F
C0105497150,F
C0105497457,F
C0105497486,F
C0105497608,F
C0105498172,F
C0105498247,F
C0105498361,F
C0105498684,F
C0105498767,F
C0105498842,F
C0105498979,F
C0105499018,F
C0105499419,F
C0105499767,F
C0105499804,F
C0105500398,F
C0105500479,F
C0105501608,F
C0105501628,F
C0105501689,F
C0105501957,T
C0105502141,F
C0105502207,F
C0105502487,F
C0105502720,F
C0105503159,F
C0105503271,F
C0105503305,F
C0105503408,F
C0105503523,T
C0105503719,F
C0105503748,F
C0105503872,F
C0105504020,F
C0105504175,T
C0105504602,F
C0105505262,T
C0105505268,F
C0105505599,F
C0105505921,F
C0105506034,F
C0105507076,F
C0105507654,F
C0105507800,F
C0105507864,F
C0105507956,F
C0105508241,F
C0105508890,F
C0105508988,T
C0105509056,F
C0105509073,T
C0105509223,F
C0105509620,F
C0105509894,F
C0105510166,T
C0105510716,F
C0105510764,F
C0105510864,F
C0105510885,F
C0105511380,F
C0105511417,F
C0105511509,F
C0105511922,F
C0105512017,F
C0105512680,T
C0105513679,F
C0105514319,F
C0105514400,F
C0105514792,T
C0105514968,F
C0105514969,F
C0105515340,F
C0105515405,F
C0105515465,F
C0105515542,F
C0105515910,F
C0105516282,F
C0105516624,F
C0105516717,F
C0105516838,F
C0105516986,F
C0105517206,F
C0105517338,F
C0105517525,F
C0105517745,T
C0105518375,T
C0105518412,F
C0105518606,T
C0105518747,F
C0105518790,F
C0105518896,F
C0105519032,F
C0105520583,F
C0105520711,F
C0105520749,T
C0105521088,F
C0105521523,F
C0105521586,F
C0105521808,F
C0105521972,F
C0105522125,F
C0105522486,F
C0105522551,F
C0105522662,F
C0105522794,F
C0105523179,F
C0105523262,F
C0105523327,T
C0105523532,F
C0105523711,F
C0105523880,T
C0105524273,F
C0105524633,F
C0105524651,F
C0105524771,F
C0105525073,F
C0105525180,F
C0105525226,F
C0105525318,F
C0105525622,F
C0105525721,F
C0105526059,F
C0105526115,F
C0105526122,F
C0105526270,F
C0105526536,F
C0105526767,F
C0105526841,F
C0105527278,F
C0105528185,T
C0105528212,T
C0105528341,T
C0105528352,F
C0105528481,F
C0105528861,F
C0105529370,F
C0105529461,T
C0105529932,F
C0105530060,F
C0105530268,F
C0105530361,F
C0105530419,F
C0105531027,F
C0105531353,F
C0105531398,F
C0105531922,F
C0105531976,F
C0105532024,F
C0105532313,F
C0105532370,F
C0105532424,F
C0105532947,F
C0105533491,F
C0105533570,F
C0105533737,F
C0105534199,T
C0105534478,F
C0105534611,F
C0105534737,F
C0105534895,T
C0105535154,F
C0105535239,F
C0105535323,F
C0105535412,T
